11:04,Victoria,Pass,EMU,Orpington,S11.04:1,S11.09:5,S11.12:8,S11.14:10,S11.16:11,S11.19:12,S11.21:14,S11.23:16,S11.26:19,S11.28/11.29:21,S11.32:23,T11.33:24,,,,,,,,,,,,,,,
11:11,Holbourn V,Pass,EMU,Sevenoaks,S11.39:19,S11.41/11.42:21,S11.45:23,S11.50:26,T11.55:28,,,,,,,,,,,,,,,,,,,,,,
11:18,Victoria,Pass,EMU,Gillingham,S11.18:1,P11.23:5,P11.25:8,P11.31:16,P11.33:19,S11.34/11.35:21,P11.38:23,S11.47:27,S11.52:29,S11.57:205,S12.01:31,S12.04:32,P12.09:34,P12.12:35,S12.13/12.14:38,S12.16/12.17:40,T12.20:201,,,,,,,,,,
11:24,Victoria,Pass,EMU,Orpington,S11.24:1,S11.29:5,S11.32:8,S11.34:10,S11.36:11,S11.39:12,S11.41:14,S11.43:16,S11.46:19,S11.48/11.49:21,S11.52:23,T11.53:24,,,,,,,,,,,,,,,
11:27,Margate,Light,2-6-2T,Ramsgate,S11.27:61,T11.43:65,,,,,,,,,,,,,,,,,,,,,,,,,
11:31,Holbourn V,Pass,EMU,Sevenoaks,S11.59:18,S12.01/12.02:20,S12.05:22,S12.10:26,T12.15:28,,,,,,,,,,,,,,,,,,,,,,
11:33,Queen Borough,Goods,C0-6-0,Dover,P12.04:508,P12.05:202,S12.09/13.00:49,S13.16/13.45:51,S11.33:77,S11.40/11.52:79,S11.56/11.59:80,,,,,,,,,,,,,,,,,,,,
11:35,Victoria,PullMan,BRS4-6-0,Ramsgate,S11.35:1,P11.34:8,P11.51:16,P11.55:19,S11.56/11.58:21,P12.03:23,P12.09:27,P12.19:32,P12.24:34,P12.28:35,P12.29:38,S12.30/12.33:40,S12.37/12.38:41,S12.50/12.52:48,S12.58:50,S13.07/13.10:52,S13.20:54,S13.29/13.31:56,S13.43:59,S13.48:60,S13.53/13.58:61,S14.06:63,S14.10:64,T14.14:66,,,
11:40,Faversham,Goods,N2-6-0,??,S11.40:51,S11.47/11.49:53,T11.57:54,,,,,,,,,,,,,,,,,,,,,,,,
11:42,Charing Cross,Pass,EMU,Gillingham,P12.39:35,S12.40/12.41:38,S12.43/12.46:40,T12.49:201,,,,,,,,,,,,,,,,,,,,,,,
11:44,Margate,Pass,4-4-0T,Hastings,S11.44:62,S11.52:63,S11.56:64,T11.59:66,,,,,,,,,,,,,,,,,,,,,,,
11:44,Victoria,Pass,EMU,Orpington,S11.44:1,S11.49:5,S11.52:8,S11.54:10,S11.56:11,S11.59:12,S12.01:14,S12.03:16,S12.06:19,S12.08/12.09:21,S12.12:23,T12.13:24,,,,,,,,,,,,,,,
11:51,Holbourn V,Pass,EMU,Sevenoaks,S12.19:18,S12.21/12.22:20,S12.25:22,S12.30:26,T12.35:28,,,,,,,,,,,,,,,,,,,,,,
11:56,Cannon Street,Pass,EMU,Gillingham,P13.08:35,S13.09/13.10:38,S13.12/13.13:40,T13.16:201,,,,,,,,,,,,,,,,,,,,,,,
12:04,Victoria,Pass,EMU,Orpington,S12.04:1,S12.09:5,S12.12:8,S12.14:10,S12.16:11,S12.19:12,S12.21:14,S12.23:16,S12.26:19,S12.28/12.29:21,S12.32:23,T12.33:24,,,,,,,,,,,,,,,
12:06,Faversham,Pass,2-6-2T,Dover,S12.06:51,S12.13:67,S12.25/12.27:68,S12.33:69,S12.39:70,S12.43:71,S12.47:72,S12.53:73,S13.02:74,T13.07:75,,,,,,,,,,,,,,,,,
12:11,Holbourn V,Pass,EMU,Sevenoaks,S12.39:19,S12.41/12.42:21,S12.45:23,S12.50:26,T12.55:28,,,,,,,,,,,,,,,,,,,,,,
12:13,Faversham,Goods,N2-6-0,Margate,S12.13:51,S12.37/13.45:57,P14.05:59,S14.10/14.49:60,T14.51:62,,,,,,,,,,,,,,,,,,,,,,
12:15,Hoo Junction,Goods,C0-6-0,Chatham Goods,P12.30:35,T12.35:36,,,,,,,,,,,,,,,,,,,,,,,,,
12:18,Sheerness,Pass,2-6-2T,Sittingbourne,P12.26:508,P12.27:202,T12.38:47,S12.18:76,S12.24:77,S12.29:78,S12.33:80,,,,,,,,,,,,,,,,,,,,
12:18,Victoria,Pass,EMU,Gillingham,S12.18:1,P12.23:5,P12.25:8,P12.31:16,P12.33:19,S12.34/12.35:21,P12.38:23,S12.47:27,S12.52:29,S12.57:205,S13.01:31,S13.04:32,P13.09:34,P13.12:35,S13.13/13.14:38,S13.16/13.18:40,T13.21:201,,,,,,,,,,
12:24,Victoria,Pass,EMU,Orpington,S12.24:1,S12.29:5,S12.32:8,S12.34:10,S12.36:11,S12.39:12,S12.41:14,S12.43:16,S12.46:19,S12.48/12.49:21,S12.52:23,T12.53:24,,,,,,,,,,,,,,,
12:25,Blackfriars,Goods,C0-6-0,Sole street,P15.11:25,P15.15:26,P15.23:27,P15.29:29,T15.48:204,,,,,,,,,,,,,,,,,,,,,,
12:30,Victoria,Boat,WC,Dover,S12.30:1,P12.37:4,P12.51:18,P12.52:20,T12.56:24,,,,,,,,,,,,,,,,,,,,,,
12:31,Holbourn V,Pass,EMU,Sevenoaks,S12.59:18,S13.01/13.02:20,S13.05:22,S13.10:26,T13.15:28,,,,,,,,,,,,,,,,,,,,,,
12:35,Victoria,XP,BRS4-6-0,Ramsgate,S12.35:1,P12.44:8,P12.52:16,P12.54:19,S12.55/12.57:21,P13.02:23,P13.08:27,P13.18:32,P13.23:34,P13.27:35,P13.28:38,S13.29/13.33:40,S13.36/13.38:41,S13.50/13.53:48,S13.59:50,S14.08/14.12:52,S14.22:54,S13.28:55,S14.34/14.37:56,S14.49:59,s14.55:60,S15.01/15.05:61,S15.13:63,S15.18:64,T15.22:66,,
12:36,Margate,XP,V4-4-0,Charing Cross,S12.36:61,S12.43:63,S12.47:64,T12.50:66,,,,,,,,,,,,,,,,,,,,,,,
12:42,Charing Cross,Pass,EMU,Gillingham,P13.39:35,S13.40/13.41:38,S13.43/13.46:40,T13.49:201,,,,,,,,,,,,,,,,,,,,,,,
12:44,Victoria,Pass,EMU,Orpington,S12.44:1,S12.49:5,S12.52:8,S12.54:10,S12.56:11,S12.59:12,S13.01:14,S13.03:16,S13.06:19,S13.08/13.09:21,S13.12:23,T13.13:24,,,,,,,,,,,,,,,
12:47,Hither Green,Goods,N2-6-0,Swanley,P13.11:25,P13.14:26,T13.22:28,,,,,,,,,,,,,,,,,,,,,,,,
12:51,Holbourn V,Pass,EMU,Sevenoaks,S13.19:18,S13.21/13.22:20,S13.25:22,S13.30:26,T13.35:28,,,,,,,,,,,,,,,,,,,,,,
12:55,Cannon Street,Pass,EMU,Gillingham,P14.08:35,S14.09/14.10:38,S14.12/14.13:40,T14.16:201,,,,,,,,,,,,,,,,,,,,,,,
13:00,Victoria,Boat,BR7,Dover,S13.00:1,P13.07:5,P13.08:8,P13.16:16,P13.18:19,P13.19:21,P13.22:24,,,,,,,,,,,,,,,,,,,,
13:04,Victoria,Pass,EMU,Orpington,S13.04:1,S13.09:5,S13.12:8,S13.14:10,S13.16:11,S13.19:12,S13.21:14,S13.23:16,S13.26:19,S13.28/13.29:21,S13.32:23,T13.33:24,,,,,,,,,,,,,,,
13:11,Holbourn V,Pass,EMU,Sevenoaks,S13.39:19,S13.41/13.42:21,S13.45:23,S13.50:26,T13.55:28,,,,,,,,,,,,,,,,,,,,,,
13:13,Faversham,Pass,L4-4-0,Dover,S13.13:51,S13.20:67,S13.31/13.33:68,S13.39:69,S13.45:70,S13.49:71,S13.53:72,S13.54:73,S14.05:74,T14.10:75,,,,,,,,,,,,,,,,,
13:18,Victoria,Pass,EMU,Gillingham,S13.18:1,P13.23:5,P13.25:8,P13.31:16,P13.33:19,S13.34/13.35:21,P13.38:23,S13.47:27,S13.52:29,S13.57:205,S14.01:31,S14.04:32,P14.09:34,P14.12:35,S14.13/14.14:38,S14.16/14.18:40,T14.21:201,,,,,,,,,,
13:20,Margate,Pass,2-6-2T,Canterbury,S13.20:61,S13.28:63,S13.32:64,T13.35:66,,,,,,,,,,,,,,,,,,,,,,,
13:20,Sheerness,Pass,C0-6-0,Sittingbourne,P13.39:508,P13.40:202,T13.41:47,S13.20:76,S13.26:77,S13.31:78,S13.36:80,,,,,,,,,,,,,,,,,,,,
13:24,Victoria,Pass,EMU,Orpington,S13.24:1,S13.29:5,S13.32:8,S13.34:10,S13.36:11,S13.39:12,S13.41:14,S13.43:16,S13.46:19,S13.48/13.49:21,S13.57:23,T13.58:24,,,,,,,,,,,,,,,
13:31,Holbourn V,Pass,EMU,Sevenoaks,S13.59:18,S14.01/14.02:20,S14.05:22,S14.10:26,T14.15:28,,,,,,,,,,,,,,,,,,,,,,
13:40,Margate,Pass,L4-4-0,Maidstone,S13.40:62,S13.49:63,S13.53:64,T13.54:66,,,,,,,,,,,,,,,,,,,,,,,
13:42,Charing Cross,Pass,EMU,Gillingham,P14.39:35,S14.40/14.41:38,S14.43/14.46:40,T14.49:201,,,,,,,,,,,,,,,,,,,,,,,
13:44,Victoria,Pass,EMU,Orpington,S13.44:1,S13.49:5,S13.52:8,S13.54:10,S13.56:11,S13.59:12,S14.01:14,S14.03:16,S14.06:19,S14.08/14.09:21,S14.12:23,T14.13:24,,,,,,,,,,,,,,,
13:50,Hither Green,Goods,N2-6-0,Ashford,P14.18:25,P14.22:26,T14.30:28,,,,,,,,,,,,,,,,,,,,,,,,
13:50,Margate,Pass,C0-6-0,Maidstone,S13.50:61,S13.57:63,S14.01:64,T14.04:66,,,,,,,,,,,,,,,,,,,,,,,
13:51,Holbourn V,Pass,EMU,Sevenoaks,S14.19:18,S14.21/14.22:20,S14.25:22,S14.30:26,T14.35:28,,,,,,,,,,,,,,,,,,,,,,
13:55,Cannon Street,Pass,EMU,Gillingham,P15.08:35,S15.09/15.10:38,S15.12/15.13:40,T15.16:201,,,,,,,,,,,,,,,,,,,,,,,
14:04,Victoria,Pass,EMU,Orpington,S14.04:1,S14.09:5,S14.12:8,S14.14:10,S14.16:11,S14.19:12,S14.21:14,S14.23:16,S14.26:19,S14.28/14.29:21,S14.32:23,T14.33:24,,,,,,,,,,,,,,,
14:11,Holbourn V,Pass,EMU,Sevenoaks,S14.39:19,S14.41/14.42:21,S14.45:23,S14.50:26,T14.55:28,,,,,,,,,,,,,,,,,,,,,,
14:18,Victoria,Pass,EMU,Gillingham,S14.18:1,P14.23:5,P14.25:8,P14.31:16,P14.33:19,S14.34/14.35:21,P14.38:23,S14.47:27,S14.52:29,S14.57:205,S15.01:31,S15.04:32,P15.09:34,P15.12:35,S15.13/15.14:38,S15.16/15.18:40,T15.21:201,,,,,,,,,,
14:20,Faversham,Pass,D4-4-0,Dover,S14.20:51,S14.27:67,S14.38/14.42:68,S14.48:69,S14.54:70,S14.58:71,S15.02:72,S15.07:73,S15.14:74,T15.19:75,,,,,,,,,,,,,,,,,
14:24,Victoria,Pass,EMU,Orpington,S14.24:1,S14.29:5,S14.32:8,S14.34:10,S14.36:11,S14.39:12,S14.41:14,S14.43:16,S14.46:19,S14.48/14.49:21,S14.57:23,T14.58:24,,,,,,,,,,,,,,,
14:31,Holbourn V,Pass,EMU,Sevenoaks,S14.59:18,S15.01/15.02:20,S15.05:22,S15.10:26,T15.15:28,,,,,,,,,,,,,,,,,,,,,,
14:35,Faversham,Light,N2-6-0,Canterbury,S14.35:51,T14.55:68,,,,,,,,,,,,,,,,,,,,,,,,,
14:35,Victoria,XP,WC,Dover,S14.35:1,P14.44:8,P14.52:16,P14.54:19,S14.55/14.57:21,P15.03:26,P15.08:27,P15.18:33,P15.23:34,P15.27:35,P15.28:38,S15.29/15.32:40,S15.36/15.38:41,S15.50/15.52:48,S16.03/16.06:52,S16.13:67,S16.24/16.26:68,S16.33:69,S16.39:70,S16.43:71,S16.47:72,S16.52:73,S16.59:74,T17.06:75,,,
14:35,Victoria,Pass,L4-4-0,Ramsgate,S16.11:51,S16.21:54,S16.27:55,S16.33/16.35:56,S16.47:59,S16.52:60,S16.58/17.01:61,S17.09:63,S17.14:64,T17.18:66,,,,,,,,,,,,,,,,,
14:42,Charing Cross,Pass,EMU,Gillingham,P15.39:35,S15.40/15.41:38,S15.43/15.46:40,T15.49:201,,,,,,,,,,,,,,,,,,,,,,,
14:44,Victoria,Pass,EMU,Orpington,S14.44:1,S14.49:5,S14.52:8,S14.54:10,S14.56:11,S14.59:12,S15.01:14,S15.03:16,S15.06:19,S15.08/15.09:21,S15.12:23,T15.13:24,,,,,,,,,,,,,,,
14:45,Margate,XP,V4-4-0,Cannon St,S14.45:61,S14.51:63,S14.56:64,T14.59:66,,,,,,,,,,,,,,,,,,,,,,,
14:51,Holbourn V,Pass,EMU,Sevenoaks,S15.19:18,S15.21/15.22:20,S15.25:22,S15.30:26,T15.35:28,,,,,,,,,,,,,,,,,,,,,,
14:54,Rochester,Parcels,C0-6-0,Gillingham,S14.54:37,S14.56/15.20:39,T15.24:201,,,,,,,,,,,,,,,,,,,,,,,,
14:55,Cannon Street,Pass,EMU,Gillingham,P16.08:35,S16.09/16.10:38,S16.12/16.13:40,T16.16:201,,,,,,,,,,,,,,,,,,,,,,,
15:04,Victoria,Pass,EMU,Orpington,S15.04:1,S15.09:5,S15.12:8,S15.14:10,S15.16:11,S15.19:12,S15.21:14,S15.23:16,S15.26:19,S15.28/15.29:21,S15.32:23,T15.33:24,,,,,,,,,,,,,,,
15:11,Holbourn V,Pass,EMU,Sevenoaks,S15.39:19,S15.41/15.42:21,S15.45:23,S15.50:26,T15.55:28,,,,,,,,,,,,,,,,,,,,,,
15:15,Margate,Pass,2-6-2T,Hastings,S15.15:61,S15.21:63,S15.25:64,T15.29:66,,,,,,,,,,,,,,,,,,,,,,,
15:18,Victoria,Pass,EMU,Gillingham,S15.18:1,P15.23:5,P15.25:8,P15.31:16,P15.33:19,S15.34/15.35:21,P15.38:23,S15.51:27,S15.56:29,S16.01:205,S16.05:31,S16.08:32,P16.13:34,P16.16:35,S16.17/16.18:38,S16.20/16.22:40,T16.25:201,,,,,,,,,,
15:20,Sheerness,Pass,C0-6-0,Sittingbourne,P15.39:508,P15.40:202,T15.41:47,S15.20:76,S15.26:77,S15.31:78,S15.36:80,,,,,,,,,,,,,,,,,,,,
15:24,Victoria,Pass,EMU,Orpington,S15.24:1,S15.29:5,S15.32:8,S15.34:10,S15.36:11,S15.39:12,S15.41:14,S15.43:16,S15.46:19,S15.48/15.49:21,S15.52:23,T15.53:24,,,,,,,,,,,,,,,
15:25,Margate,XP,WC,Charing Cross,S15.25:61,S15.31:63,S15.35:64,T15.39:66,,,,,,,,,,,,,,,,,,,,,,,
15:31,Holbourn V,Pass,EMU,Sevenoaks,S15.59:18,S16.01/16.02:20,S16.05:22,S16.10:26,T16.15:28,,,,,,,,,,,,,,,,,,,,,,
15:35,Victoria,XP,BRS4-6-0,Ramsgate,S15.35:1,P15.44:8,P15.52:16,P15.54:19,S15.55/15.57:21,P16.08:27,P16.23:34,P16.27:35,P16.28:38,S16.29/16.32:40,P16.34:41,S16.46/16.48:48,S16.59/17.01:52,S17.11:54,S17.17:55,S17.23/17.25:56,S17.37:59,S17.43:60,S17.48/17.51:61,S17.59:63,S18.04:64,T18.08:66,,,,,
15:42,Charing Cross,Pass,EMU,Gillingham,P16.40:35,S16.41/16.42:38,S16.43/16.45:40,T16.48:201,,,,,,,,,,,,,,,,,,,,,,,
15:44,Victoria,Pass,EMU,Orpington,S15.44:1,S15.49:5,S15.52:8,S15.54:10,S15.56:11,S15.59:12,S16.01:14,S16.03:16,S16.06:19,S16.08/16.09:21,S16.12:23,T16.13:24,,,,,,,,,,,,,,,
15:47,Holbourn V,Pass,EMU,Orpington,S15.59:8,S16.01:10,S16.03:11,S16.06:12,S16.08:14,S16.10:16,P16.13:19,S16.15/16.16:21,S16.19:23,T16.21:24,,,,,,,,,,,,,,,,,
15:51,Holbourn V,Pass,EMU,Sevenoaks,S16.19:18,S16.21/16.22:20,S16.25:22,S16.30:26,T16.35:28,,,,,,,,,,,,,,,,,,,,,,
16:04,Holbourn V,Pass,EMU,Orpington,S16.15:8,S16.17:10,S16.19:11,S16.24:14,S16.26:16,S16.29:18,S16.30/16.31:20,S16.34:22,T16.36:24,,,,,,,,,,,,,,,,,,
16:04,Victoria,Pass,EMU,Orpington,S16.04:1,S16.09:5,S16.11:8,S16.13:10,S16.15:11,S16.18:12,S16.20:14,S16.23:16,S16.25:19,S16.27/16.28:21,S16.31:23,T16.33:24,,,,,,,,,,,,,,,
16:06,Victoria,ECS,2-6-2T,Cannon St,S16.06:1,T16.15:5,,,,,,,,,,,,,,,,,,,,,,,,,
16:11,Holbourn V,Pass,EMU,Sevenoaks,S16.39:19,S16.41/16.42:21,S16.45:23,S16.50:26,T16.55:28,,,,,,,,,,,,,,,,,,,,,,
16:14,Cannon Street,Pass,EMU,Gillingham,P17.09:35,S17.10/17.11:38,S17.13/17.14:40,T17.17:201,,,,,,,,,,,,,,,,,,,,,,,
16:15,Sheerness,Pass,2-6-2T,Sittingbourne,P16.34:508,P16.35:202,T16.36:47,S16.15:76,S16.21:77,S16.27:78,S16.31:80,,,,,,,,,,,,,,,,,,,,
16:18,Victoria,Pass,EMU,Gillingham,S16.18:1,P16.23:5,P16.25:8,P16.31:16,P16.33:19,S16.34/16.35:21,P16.38:23,S16.48:27,S16.53:29,S16.58:205,S17.02:31,S17.05:32,P17.10:34,P17.13:35,S17.14/17.15:38,S17.17/17.19:40,T17.22:201,,,,,,,,,,
16:20,Cannon Street,Pass,EMU,Gillingham,P17.33:35,S17.34/17.35:38,S17.37/17.38:40,T17.41:201,,,,,,,,,,,,,,,,,,,,,,,
16:22,Margate,Pass,2-6-4T,Ashford,S16.22:61,S16.30:63,S16.34:64,T16.38:66,,,,,,,,,,,,,,,,,,,,,,,
16:22,Victoria,Pass,EMU,Orpington,S16.20:1,S16.27:5,S16.30:8,S16.32:10,S16.34:11,S16.37:12,S16.39:14,S16.41:16,S16.44:18,S16.47/16.50:20,S16.53:22,T16.54:24,,,,,,,,,,,,,,,
16:26,Holbourn V,Pass,EMU,Orpington,S16.40:8,S16.43:10,S16.45:11,S16.40:12,S16.50:14,S16.52:16,P16.55:19,S16.56/16.57:21,S17.00:23,T17.02:24,,,,,,,,,,,,,,,,,
16:31,Holbourn V,Pass,EMU,Sevenoaks,S16.59:18,S17.01/17.02:20,S17.05:22,S17.11:26,T17.16:28,,,,,,,,,,,,,,,,,,,,,,
16:32,Cannon Street,Pass,L4-4-0,Ramsgate,P16.55:25,P17.00:27,P17.10:32,P17.15:34,P17.19:35,S17.20/17.21:38,S17.23/17.30:39,S17.34/17.35:41,S17.40:42,S17.47:43,S17.53/17.56:48,S18.02:50,S18.11/18.24:51,S18.34:54,S18.39:55,S18.45/18.46:56,S18.58:59,S19.03:60,S19.08/19.11:61,S19.19:63,S19.23:64,T19.27:66,,,,,
16:34,Victoria,Pass,EMU,Herne Hill,S16.34:1,S16.39:5,T16.42:8,,,,,,,,,,,,,,,,,,,,,,,,
16:37,Chatham,Pass,2-6-2T,Sittingbourne,S16.37:40,S16.41/16.43:41,S16.48:203,S16.54:43,T17.02:48,,,,,,,,,,,,,,,,,,,,,,
16:40,Holbourn V,Pass,EMU,Gillingham,P16.50:8,P16.57:16,P16.59:19,S17.00/17.01:21,P17.06:26,S17.12:27,S17.17:29,S17.22:205,S17.26:31,S17.29:32,P17.34:34,P17.37:35,S17.38/17.39:38,S17.41/17.43:40,T17.46:201,,,,,,,,,,,,
16:42,Charing Cross,Pass,EMU,Gillingham,P17.43:35,S17.44/17.45:38,S17.47/17.49:40,T17.52:201,,,,,,,,,,,,,,,,,,,,,,,
16:44,Victoria,Pass,EMU,Orpington,S16.44:1,S16.49:5,S16.52:8,S16.54:10,S16.56:11,S16.59:12,S17.01:14,S17.03:16,S17.06:19,S17.09/17.11:21,S17.14:23,T17.15:24,,,,,,,,,,,,,,,
16:45,Cannon Street,XP,WC,Ramsgate,P17.03:25,P17.08:27,P17.18:32,P17.23:34,P17.26:35,P17.27:38,P17.28:40,P17.30:41,P17.40:48,S17.49/17.53:52,S18.03:54,S18.09:55,S18.13/18.14:56,S18.26:59,S18.31:60,S18.36/18.39:61,S18.47:63,S18.51:64,T18.55:66,,,,,,,,
16:45,Holbourn V,Pass,EMU,Bickley,S16.59:10,S17.01:11,S17.04:12,S17.06:14,S17.09:16,S17.11:19,S17.13/17.14:21,T17.17:23,,,,,,,,,,,,,,,,,,,
16:51,Holbourn V,Pass,EMU,Sevenoaks,S17.19:18,S17.21/17.22:20,S17.25:22,S17.30:26,T17.35:28,,,,,,,,,,,,,,,,,,,,,,
16:52,Victoria,Pass,EMU,Maidstone,S16.52:1,P16.57:4,P17.08:17,S17.10/17.12:20,T17.21:28,,,,,,,,,,,,,,,,,,,,,,
16:55,Margate,XP,WC,Charing Cross,S17.03:63,S17.07:64,T17.11:66,,,,,,,,,,,,,,,,,,,,,,,,
16:55,strood,Pass,4-4-0T,Dover,P16.57:35,S16.58/17.00:38,S17.03/17.06:40,S17.10/17.11:41,S17.16:42,S17.26/17.31:48,S17.42/17.52:51,S17.59:67,S18.10/18.16:68,S18.23:69,S18.29:70,S18.33:71,S18.37:72,S18.43:73,S18.54:74,T19.02:75,,,,,,,,,,,
17:04,Holbourn V,Pass,EMU,Bickley,S17.15:7,S17.18:10,S17.20:11,S17.24:12,S17.26:14,S17.28:16,S17.31:19,S17.32/17.34:21,T17.36:23,,,,,,,,,,,,,,,,,,
17:04,Victoria,Pass,EMU,Orpington,S17.04:1,S17.09:5,S17.12:8,S17.14:10,S17.16:11,S17.19:12,S17.21:14,S17.23:16,S17.26:19,S17.28/17.29:21,S17.32:23,T17.34:24,,,,,,,,,,,,,,,
17:07,Cannon Street,Pass,EMU,Gillingham,P18.02:35,S18.03/18.04:38,S18.06/08.07:40,T18.10:201,,,,,,,,,,,,,,,,,,,,,,,
17:10,Sheerness,Pass,2-6-2T,Sittingbourne,P17.27:508,P17.28:202,T17.29:47,S17.10:76,S17.16:77,S17.20:78,S17.24:80,,,,,,,,,,,,,,,,,,,,
17:11,Holbourn V,Pass,EMU,Sevenoaks,S17.39:19,S17.41/17.42:21,S17.45:23,S17.50:26,T17.55:28,,,,,,,,,,,,,,,,,,,,,,
17:12,Charing Cross,Pass,EMU,Gillingham,P18.21:35,S18.22/18.23:38,S18.25:40,T18.29:201,,,,,,,,,,,,,,,,,,,,,,,
17:12,Faversham,Pass,2-6-2T,Dover,S17.12:51,S17.19:67,S17.30/17.34:68,S17.40:69,S17.46:70,S17.50:71,S17.54:72,S17.59:73,S18.11:74,T18.17:75,,,,,,,,,,,,,,,,,
17:15,Cannon Street,XP,WC,Ramsgate,P17.34:25,P17.39:27,P17.49:32,P17.54:34,P17.55:35,P17.56:38,P17.59:40,P18.02:41,P18.11:48,P18.19:52,S18.28:54,S18.36/18.38:56,S18.53/18.56:61,S19.04:63,S19.08:64,T19.12:66,,,,,,,,,,,
17:17,Holbourn V,Pass,EMU,Orpington,S17.30:8,S17.32:10,S17.37:12,S17.39:14,S17.41:16,S17.44:19,S17.45/17.46:21,S17.49:23,T17.51:24,,,,,,,,,,,,,,,,,,
17:20,Victoria,Pass,EMU,Gillingham,S17.20:1,P17.26:5,P17.28:8,P17.34:16,P17.35:18,S17.38/17.39:20,S17.46:27,S17.53:29,S18.01:205,P18.07:32,P18.11:34,P18.14:35,S18.15/18.15:38,S18.17/18.18:40,T18.21:201,,,,,,,,,,,,
17:21,Cannon Street,Pass,2-6-0,Dover,P17.41:25,P17.46:27,P17.57:32,P18.02:34,P18.06:35,S18.08/18.09:38,S18.11/18.14:40,S18.18/18.19:41,S18.24:42,S18.34/18.35:48,S18.41:50,S18.50/19.00:51,S19.07:67,S19.18/19.23:68,S19.29:69,S19.35:70,S19.39:71,S19.43:72,S19.49:73,S20.00:74,T20.06:75,,,,,,
17:24,Victoria,Pass,EMU,Bickley,S17.24:1,S17.29:5,S17.33:8,S17.35:10,S17.38:11,S17.41:12,S17.43:14,S17.45:16,S17.48:18,S17.50/17.51:20,T17.54:22,,,,,,,,,,,,,,,,
17:27,Holbourn V,Pass,EMU,Orpington,S17.38:8,S17.41:10,S17.43:11,S17.46:12,S17.48:14,S17.50:16,P17.53:19,S17.54/17.55:21,S18.02:23,T18.04:24,,,,,,,,,,,,,,,,,
17:35,Margate,Pass,2-6-0,Dover,S17.35:61,S17.42:63,S17.46:64,T17.50:65,,,,,,,,,,,,,,,,,,,,,,,
17:35,Victoria,Pass,EMU,Orpington,S17.35:1,S17.41:5,S17.43:8,S17.45:10,S17.47:11,S17.50:12,S17.52:14,S17.54:16,S17.57:19,S18.01/18.03:21,S18.06:23,T18.07:24,,,,,,,,,,,,,,,
17:40,Sheerness,Pass,2-6-2T,Sittingbourne,P18.24:508,P18.25:202,T18.26:47,S17.40:76,S18.12:77,S18.17:78,S18.21:80,,,,,,,,,,,,,,,,,,,,
17:42,Charing Cross,Pass,EMU,Gillingham,P18.38:35,S18.39/18.40:38,S18.42/18.43:40,T18.46:201,,,,,,,,,,,,,,,,,,,,,,,
17:44,Victoria,Pass,EMU,Orpington,S17.44:1,S17.49:5,S17.52:8,S17.54:10,S17.56:11,S17.59:12,S18.01:14,S18.03:16,S18.06:19,S18.08/18.09:21,S18.12:23,T18.13:24,,,,,,,,,,,,,,,
17:45,Cannon Street,XP,WC,Ramsgate,P18.05:25,P18.10:27,P18.20:32,P18.25:34,P18.29:35,P18.30:38,S18.31/18.33:40,P18.37:41,P18.47:48,S18.55/18.57:52,S19.07:54,S19.12:55,S19.18/19.20:56,S19.32:59,S19.37:60,S19.42/19.45:61,S19.53:63,S19.57:64,T20.02:66,,,,,,,,
17:47,Holbourn V,Pass,EMU,Orpington,S17.58:8,S18.01:10,S18.03:11,S18.06:12,S18.08:14,S18.10:16,S18.13:19,S18.14/18.15:21,S18.24:23,T18.26:24,,,,,,,,,,,,,,,,,
17:50,Charing Cross,Pass,EMU,Gillingham,P18.51:35,S18.52/18.53:38,S18.55/19.04:39,T19.07:201,,,,,,,,,,,,,,,,,,,,,,,
17:51,Holbourn V,Pass,EMU,Sevenoaks,S18.19:18,S18.21/18.22:20,S18.25:22,S18.30:26,T18.35:28,,,,,,,,,,,,,,,,,,,,,,
17:53,Victoria,Pass,EMU,Maidstone,S17.53:1,P17.58:4,P18.09:17,S18.11/18.12:20,S18.18:26,T18.23:28,,,,,,,,,,,,,,,,,,,,,
17:57,Charing Cross,Pass,EMU,Gillingham,P18.51:35,S18.51/18.53:38,S18.55/19.04:39,T19.07:201,,,,,,,,,,,,,,,,,,,,,,,
17:57,Holbourn V,Pass,EMU,Orpington,S18.08:8,S18.11:10,S18.13:11,S18.16:12,S18.18:14,S18.20:16,S18.23:19,S18.24/18.25:21,S18.28:23,T18.30:24,,,,,,,,,,,,,,,,,
18:04,Holbourn V,Pass,EMU,Orpington,S18.16:8,S18.18:10,S18.21:11,S18.24:12,S18.28:16,S18.31:19,S18.33/18.35:21,S18.39:22,T18.40:24,,,,,,,,,,,,,,,,,,
18:04,Victoria,Pass,EMU,Orpington,S18.04:1,S18.09:5,S18.12:8,S18.14:10,S18.17:11,S18.20:12,S18.22:14,S18.24:16,S18.27:19,S18.28/18.29:21,S18.33:23,T18.35:24,,,,,,,,,,,,,,,
18:06,Charing Cross,Pass,EMU,Gillingham,P19.09:35,S19.11/19.13:38,S19.15/19.18:40,T19.21:201,,,,,,,,,,,,,,,,,,,,,,,
18:06,Sheerness,Pass,2-6-2T,Sittingbourne,P18.24:508,P18.25:202,T18.26:47,S18.06:76,S18.12:77,S18.17:78,S18.21:80,,,,,,,,,,,,,,,,,,,,
